epoch,val_loss,elapsed,test_softmin,mean_pnl,std_pnl,fees_mean
200,8.934358596801758,16.50546912010759,nan,nan,nan,nan
400,8.978132247924805,32.897819387260824,nan,nan,nan,nan
600,8.903329849243164,49.589549800846726,nan,nan,nan,nan
800,8.924776077270508,66.63805588288233,nan,nan,nan,nan
1000,8.915538787841797,83.08675750205293,nan,nan,nan,nan
1200,8.941056251525879,99.7395178321749,nan,nan,nan,nan
1400,8.92027759552002,116.6297303759493,nan,nan,nan,nan
1600,8.949190139770508,132.60438567725942,nan,nan,nan,nan
1800,8.911314010620117,148.79584227316082,nan,nan,nan,nan
2000,8.935503005981445,164.97525763418525,nan,nan,nan,nan
2200,8.914326667785645,181.20666303113103,nan,nan,nan,nan
2400,8.94448471069336,197.34493274521083,nan,nan,nan,nan
2600,8.918777465820312,213.73576381616294,nan,nan,nan,nan
2800,9.024942398071289,230.20431077620015,nan,nan,nan,nan
3000,8.938926696777344,246.67047488316894,nan,nan,nan,nan
3200,8.958064079284668,263.1373155382462,nan,nan,nan,nan
3400,8.990043640136719,279.757594215218,nan,nan,nan,nan
3600,8.964744567871094,296.0409569470212,nan,nan,nan,nan
3800,8.90943717956543,312.3870917609893,nan,nan,nan,nan
4000,8.92877197265625,328.7587242401205,nan,nan,nan,nan
4200,8.8985595703125,345.01083892490715,nan,nan,nan,nan
4400,8.980337142944336,361.2100485069677,nan,nan,nan,nan
4600,8.94156265258789,377.37744767498225,nan,nan,nan,nan
4800,8.997856140136719,393.50616155704483,nan,nan,nan,nan
5000,8.943140029907227,409.70179925998673,nan,nan,nan,nan
5200,8.892599105834961,425.5159763600677,nan,nan,nan,nan
5400,8.91710090637207,442.0074283722788,nan,nan,nan,nan
5600,8.89413833618164,458.51458388613537,nan,nan,nan,nan
5800,8.91731071472168,475.4615136398934,nan,nan,nan,nan
6000,8.915705680847168,492.29067526524886,nan,nan,nan,nan
6200,8.924321174621582,509.10414521722123,nan,nan,nan,nan
6400,8.931198120117188,525.8595560919493,nan,nan,nan,nan
6600,8.941825866699219,542.684141931124,nan,nan,nan,nan
6800,8.89932918548584,559.3711281092837,nan,nan,nan,nan
7000,8.959184646606445,576.1686913189478,nan,nan,nan,nan
7200,8.930366516113281,592.8675648318604,nan,nan,nan,nan
7400,8.929380416870117,609.4074174291454,nan,nan,nan,nan
7600,8.950457572937012,626.1167560010217,nan,nan,nan,nan
7800,8.893341064453125,642.5994464689866,nan,nan,nan,nan
8000,8.929851531982422,659.488859554287,nan,nan,nan,nan
8200,8.930990219116211,676.3475192119367,nan,nan,nan,nan
8400,8.89083480834961,692.8979748268612,nan,nan,nan,nan
8600,8.915081024169922,709.7050705379806,nan,nan,nan,nan
8800,8.910970687866211,726.3745684991591,nan,nan,nan,nan
9000,8.935961723327637,743.0417369268835,nan,nan,nan,nan
9200,8.911710739135742,759.757650649175,nan,nan,nan,nan
9400,8.914552688598633,776.4434340922162,nan,nan,nan,nan
9600,8.895411491394043,793.0125689818524,nan,nan,nan,nan
9800,8.998231887817383,809.4282607291825,nan,nan,nan,nan
10000,8.95627212524414,825.5429566232488,nan,nan,nan,nan
10000,8.95627212524414,825.5684036868624,8.957175254821777,-7.920724868774414,1.454776644706726,0.0
