epoch,val_loss,elapsed,test_softmin,mean_pnl,std_pnl,fees_mean
200,78.17451477050781,13.752772953826934,nan,nan,nan,nan
400,69.89865112304688,27.406452252995223,nan,nan,nan,nan
600,10.062623023986816,40.946364409755915,nan,nan,nan,nan
800,9.843006134033203,54.50741969468072,nan,nan,nan,nan
1000,10.012405395507812,68.09797038184479,nan,nan,nan,nan
1200,9.625166893005371,81.75330592598766,nan,nan,nan,nan
1400,9.93014907836914,95.36138181993738,nan,nan,nan,nan
1600,9.691837310791016,108.95508802775294,nan,nan,nan,nan
1800,9.642057418823242,122.47650400083512,nan,nan,nan,nan
2000,9.740549087524414,135.91744695371017,nan,nan,nan,nan
2200,9.988947868347168,149.482156497892,nan,nan,nan,nan
2400,9.81605339050293,162.87456926470622,nan,nan,nan,nan
2600,13.151683807373047,176.4368641958572,nan,nan,nan,nan
2800,9.607627868652344,189.58169523067772,nan,nan,nan,nan
3000,9.978538513183594,202.90789946587756,nan,nan,nan,nan
3200,9.70635986328125,216.30876271799207,nan,nan,nan,nan
3400,10.37541389465332,229.70055695669726,nan,nan,nan,nan
3600,9.565624237060547,243.10332692367956,nan,nan,nan,nan
3800,9.671452522277832,256.43608882883564,nan,nan,nan,nan
4000,10.204123497009277,269.90677570272237,nan,nan,nan,nan
4200,9.54616928100586,283.3365363390185,nan,nan,nan,nan
4400,9.925019264221191,296.5999754308723,nan,nan,nan,nan
4600,10.024738311767578,310.0695237577893,nan,nan,nan,nan
4800,11.487451553344727,323.3637268189341,nan,nan,nan,nan
5000,11.155624389648438,336.67221774579957,nan,nan,nan,nan
5200,9.544025421142578,349.86995594389737,nan,nan,nan,nan
5400,14.737322807312012,363.05557069694623,nan,nan,nan,nan
5600,9.562946319580078,376.3957849498838,nan,nan,nan,nan
5800,9.867288589477539,389.49375176476315,nan,nan,nan,nan
6000,11.180556297302246,402.4857165860012,nan,nan,nan,nan
6200,12.45845890045166,415.50107350666076,nan,nan,nan,nan
6400,10.257110595703125,428.3081007688306,nan,nan,nan,nan
6600,10.217550277709961,441.35006498079747,nan,nan,nan,nan
6800,10.59973430633545,454.39210193185136,nan,nan,nan,nan
7000,9.567872047424316,467.37331724492833,nan,nan,nan,nan
7200,9.508039474487305,480.43775817984715,nan,nan,nan,nan
7400,9.56588363647461,493.3538597067818,nan,nan,nan,nan
7600,9.683822631835938,506.21899399580434,nan,nan,nan,nan
7800,10.059942245483398,519.0935623957776,nan,nan,nan,nan
8000,9.58234977722168,531.9019316239282,nan,nan,nan,nan
8200,9.781841278076172,544.7795405560173,nan,nan,nan,nan
8400,9.512335777282715,557.9633134049363,nan,nan,nan,nan
8600,9.669084548950195,571.9538813596591,nan,nan,nan,nan
8800,9.808144569396973,585.8379658618942,nan,nan,nan,nan
9000,9.492013931274414,599.727373837959,nan,nan,nan,nan
9200,9.529108047485352,613.5070683211088,nan,nan,nan,nan
9400,9.566537857055664,627.2756212577224,nan,nan,nan,nan
9600,10.081951141357422,641.0456617800519,nan,nan,nan,nan
9800,9.46207046508789,654.5521989567205,nan,nan,nan,nan
10000,10.45654582977295,667.9610848450102,nan,nan,nan,nan
10000,10.45654582977295,667.9761211299337,9.736149787902832,-7.907731056213379,2.131103277206421,0.0
