epoch,val_loss,elapsed,test_softmin,mean_pnl,std_pnl,fees_mean
200,43.43003845214844,15.02866297122091,nan,nan,nan,nan
400,46.12371063232422,29.78422730602324,nan,nan,nan,nan
600,49.50124740600586,44.711443269159645,nan,nan,nan,nan
800,47.507137298583984,59.70846843533218,nan,nan,nan,nan
1000,49.24645233154297,74.38414279790595,nan,nan,nan,nan
1200,49.87361526489258,88.90381024498492,nan,nan,nan,nan
1400,46.971435546875,103.39838747819886,nan,nan,nan,nan
1600,48.945899963378906,118.00070990994573,nan,nan,nan,nan
1800,50.2788200378418,132.39576322911307,nan,nan,nan,nan
2000,48.41975402832031,146.9614189201966,nan,nan,nan,nan
2200,123.1343002319336,162.06631663395092,nan,nan,nan,nan
2400,112.72235870361328,177.0146941943094,nan,nan,nan,nan
2600,116.81558227539062,192.22062187595293,nan,nan,nan,nan
2800,98.03856658935547,207.44741353718564,nan,nan,nan,nan
3000,104.18968963623047,222.7353362753056,nan,nan,nan,nan
3200,110.25228881835938,237.95037646126002,nan,nan,nan,nan
3400,91.72676849365234,253.1760133150965,nan,nan,nan,nan
3600,84.89344787597656,268.36334791313857,nan,nan,nan,nan
3800,85.54744720458984,283.36540716327727,nan,nan,nan,nan
4000,85.53874206542969,298.50516920303926,nan,nan,nan,nan
4200,85.73477172851562,313.609954406973,nan,nan,nan,nan
4400,85.24777221679688,328.53930316399783,nan,nan,nan,nan
4600,84.54712677001953,343.5499557591975,nan,nan,nan,nan
4800,93.80703735351562,358.5630969260819,nan,nan,nan,nan
5000,94.38053894042969,373.3420454710722,nan,nan,nan,nan
5200,84.921875,388.25446317810565,nan,nan,nan,nan
5400,112.44813537597656,403.2269097371027,nan,nan,nan,nan
5600,103.55238342285156,417.9357040412724,nan,nan,nan,nan
5800,86.64260864257812,432.883983891923,nan,nan,nan,nan
6000,114.9403076171875,447.8525822223164,nan,nan,nan,nan
6200,95.17666625976562,462.643951009959,nan,nan,nan,nan
6400,84.17961120605469,477.4188788770698,nan,nan,nan,nan
6600,81.92340850830078,492.0518867871724,nan,nan,nan,nan
6800,78.71340942382812,506.8597937761806,nan,nan,nan,nan
7000,87.04853057861328,522.3261606721207,nan,nan,nan,nan
7200,82.57958984375,537.6688480069861,nan,nan,nan,nan
7400,108.46810913085938,553.0187586611137,nan,nan,nan,nan
7600,96.55123901367188,568.4589788350277,nan,nan,nan,nan
7800,93.76548767089844,584.0363419209607,nan,nan,nan,nan
8000,100.27664184570312,599.641208215151,nan,nan,nan,nan
8200,94.62095642089844,615.1385230491869,nan,nan,nan,nan
8400,82.03646850585938,630.6499977610074,nan,nan,nan,nan
8600,78.20733642578125,646.1253954209387,nan,nan,nan,nan
8800,93.41571044921875,661.43319824012,nan,nan,nan,nan
9000,84.38078308105469,676.7667202819139,nan,nan,nan,nan
9200,94.18275451660156,691.8468332700431,nan,nan,nan,nan
9400,93.64325714111328,707.0897422619164,nan,nan,nan,nan
9600,83.12171936035156,722.120524357073,nan,nan,nan,nan
9800,86.44319152832031,737.0702519230545,nan,nan,nan,nan
10000,97.84664154052734,752.1859930553474,nan,nan,nan,nan
10000,97.84664154052734,752.2044514701702,48.436744689941406,-7.950012683868408,8.067439079284668,0.0
