epoch,val_loss,elapsed
200,10.60350227355957,15.217545201070607
400,14.048209190368652,28.60880155302584
600,11.476144790649414,42.006266782060266
800,10.521940231323242,55.41676748543978
1000,10.81335735321045,68.8050063829869
1200,11.624371528625488,82.43233859632164
1400,18.684175491333008,95.93177547911182
1600,9.945035934448242,109.47554002143443
1800,10.6549072265625,123.01710106898099
2000,9.74213981628418,136.61338904500008
2200,10.694795608520508,150.13067412143573
2400,9.923131942749023,163.76786152506247
2600,10.355188369750977,177.35048067942262
2800,10.0531005859375,191.01660321326926
3000,9.895318031311035,204.63673647120595
3200,12.374236106872559,218.456511544995
3400,9.700607299804688,232.092105881311
3600,9.894316673278809,245.78026513103396
3800,9.82279109954834,259.5572448312305
4000,9.64902114868164,273.2866053483449
4200,10.546533584594727,289.16145909717306
4400,11.512125015258789,302.9162276419811
4600,10.454580307006836,316.7616268633865
4800,9.684175491333008,330.7533970880322
5000,9.832942962646484,344.5332311023958
5200,9.679159164428711,358.3574375570752
5400,10.224188804626465,372.0216606352478
5600,10.108436584472656,385.6135611003265
5800,9.629931449890137,399.29060718324035
6000,9.679801940917969,412.9032616959885
6200,9.533552169799805,426.47235001809895
6400,9.833393096923828,440.01743638841435
6600,9.68767261505127,453.6872542053461
6800,10.22006607055664,467.2860594163649
7000,9.82720947265625,480.8098597791977
7200,9.791613578796387,494.43234402220696
7400,9.98514175415039,508.0648390050046
7600,9.881671905517578,521.84536837833
7800,10.622262954711914,535.5560627630912
8000,9.799016952514648,549.1712740212679
8200,9.572912216186523,562.7979031451978
8400,9.695098876953125,576.4833728009835
8600,9.693821907043457,590.0819309633225
8800,9.51085376739502,603.7649546032771
9000,9.731587409973145,617.3462582603097
9200,9.749580383300781,631.0650462782942
9400,9.852521896362305,644.5546573302709
9600,9.694695472717285,658.2292844480835
9800,11.838977813720703,671.8525413493626
10000,9.4923677444458,685.465610132087
