epoch,val_loss,elapsed
200,21.849897384643555,13.11736544687301
400,13.280848503112793,26.22231033910066
600,12.334067344665527,39.27484079822898
800,13.532332420349121,52.43626533495262
1000,11.947998046875,65.49562291009352
1200,15.293800354003906,78.51577848289162
1400,15.58999252319336,91.62616513390094
1600,15.550731658935547,104.7340265698731
1800,14.975214004516602,117.87064019823447
2000,10.400580406188965,131.04632265679538
2200,14.5267972946167,144.17136576818302
2400,12.642632484436035,157.2704673721455
2600,14.09916877746582,170.41000018408522
2800,10.52310562133789,183.47277612192556
3000,14.095518112182617,196.6225017728284
3200,10.26817512512207,209.76877168100327
3400,11.60568904876709,222.89816107414663
3600,10.42873764038086,236.11375440098345
3800,11.56473159790039,249.22006735112518
4000,10.513191223144531,262.3846517018974
4200,10.306272506713867,275.5129763260484
4400,13.730133056640625,288.45099897682667
4600,12.482481956481934,301.6100308089517
4800,11.237123489379883,315.0486592152156
5000,10.254095077514648,328.16423289477825
5200,10.739830017089844,341.29426232678816
5400,10.667020797729492,354.52811223687604
5600,10.863271713256836,367.75221556797624
5800,10.836319923400879,381.04188313521445
6000,11.6264009475708,394.21177889592946
6200,10.383211135864258,407.3888736520894
6400,10.287511825561523,420.61403609998524
6600,12.230899810791016,433.8661991241388
6800,12.87704849243164,447.13728860905394
7000,10.254095077514648,460.25970898615196
7200,11.236616134643555,473.57434720313177
7400,10.618022918701172,486.93675805302337
7600,10.29092025756836,500.46705376310274
7800,10.253841400146484,514.0254070158117
8000,10.23897647857666,527.5357861970551
8200,10.352834701538086,540.8955222722143
8400,10.270465850830078,556.2743526459672
8600,10.24416732788086,569.593095195014
8800,11.406256675720215,583.064291074872
9000,10.65451431274414,596.1308591142297
9200,10.36521053314209,608.7250206209719
9400,10.333488464355469,621.0519242398441
9600,10.245431900024414,633.2595804510638
9800,10.428672790527344,645.9779033758678
10000,10.792579650878906,658.7891077240929
