epoch,val_loss,elapsed
200,15.525426864624023,14.514177286066115
400,10.696617126464844,28.911414639092982
600,9.383674621582031,43.45165624283254
800,9.238936424255371,57.89293066691607
1000,9.260604858398438,72.3658258561045
1200,9.093740463256836,86.85535617219284
1400,9.064695358276367,101.43626707280055
1600,9.023969650268555,115.99264366412535
1800,9.036563873291016,130.68695620493963
2000,9.15218734741211,145.33003386994824
2200,9.038103103637695,159.921707498841
2400,9.325277328491211,174.5148049350828
2600,9.02161979675293,188.9376424960792
2800,9.131664276123047,203.38025642791763
3000,9.000578880310059,217.91108749015257
3200,9.014307975769043,232.53076515207067
3400,8.975988388061523,248.70871854713187
3600,8.96723747253418,272.38214739086106
3800,8.999258041381836,294.1699868468568
4000,9.198335647583008,314.0704553970136
4200,8.976829528808594,328.80102634523064
4400,8.96682357788086,343.5948332538828
4600,8.961639404296875,358.23906200705096
4800,8.952648162841797,374.4671982591972
5000,8.95257568359375,389.1368921799585
5200,8.967133522033691,403.8114144108258
5400,9.616772651672363,418.4238552879542
5600,9.097856521606445,433.1540045570582
5800,8.952089309692383,447.91945290379226
6000,8.936328887939453,462.844150967896
6200,9.629737854003906,477.5535644078627
6400,9.031091690063477,492.62223223084584
6600,8.968093872070312,507.40909019391984
6800,8.982856750488281,522.1778649338521
7000,8.945730209350586,536.7229322078638
7200,9.07160472869873,551.2872152631171
7400,8.992576599121094,565.8240270828828
7600,8.968091011047363,580.612157184165
7800,8.95934009552002,595.1508192899637
8000,8.967239379882812,609.8982322742231
8200,8.934638023376465,624.6009799279273
8400,9.5977783203125,639.5447622127831
8600,8.937705993652344,654.1778843482025
8800,8.93399429321289,668.9340666942298
9000,8.946489334106445,683.5128274089657
9200,8.922748565673828,701.1741345869377
9400,8.998059272766113,716.1641273791902
9600,8.973867416381836,730.9574735201895
9800,8.929030418395996,745.6067709121853
10000,8.951936721801758,760.4991090619005
