epoch,val_loss,elapsed,test_softmin,mean_pnl,std_pnl,fees_mean
200,9.178878784179688,16.60177317308262,nan,nan,nan,nan
400,9.225462913513184,33.576299184933305,nan,nan,nan,nan
600,9.219619750976562,50.25457287020981,nan,nan,nan,nan
800,9.19169807434082,67.23642599023879,nan,nan,nan,nan
1000,9.139527320861816,84.14226598618552,nan,nan,nan,nan
1200,9.148422241210938,100.90381341287866,nan,nan,nan,nan
1400,9.146138191223145,117.24753441521898,nan,nan,nan,nan
1600,9.281434059143066,133.80902190692723,nan,nan,nan,nan
1800,9.12260913848877,150.03146259021014,nan,nan,nan,nan
2000,9.121207237243652,166.48024740908295,nan,nan,nan,nan
2200,9.140260696411133,183.0138024352491,nan,nan,nan,nan
2400,9.14364242553711,199.37765238713473,nan,nan,nan,nan
2600,9.135319709777832,215.76292866514996,nan,nan,nan,nan
2800,9.167936325073242,232.19251181092113,nan,nan,nan,nan
3000,9.17320442199707,248.62417053012177,nan,nan,nan,nan
3200,9.147401809692383,265.1519909342751,nan,nan,nan,nan
3400,9.164887428283691,281.65955806709826,nan,nan,nan,nan
3600,9.177713394165039,298.2718125991523,nan,nan,nan,nan
3800,9.127260208129883,314.9083299082704,nan,nan,nan,nan
4000,9.195025444030762,331.5776292090304,nan,nan,nan,nan
4200,9.168107986450195,347.67667338997126,nan,nan,nan,nan
4400,9.146676063537598,363.9997733430937,nan,nan,nan,nan
4600,9.168512344360352,380.28747717197984,nan,nan,nan,nan
4800,9.195856094360352,396.6528498590924,nan,nan,nan,nan
5000,9.194585800170898,412.80599619913846,nan,nan,nan,nan
5200,9.112480163574219,429.1228618910536,nan,nan,nan,nan
5400,9.154800415039062,445.3265866599977,nan,nan,nan,nan
5600,9.110634803771973,461.3321007601917,nan,nan,nan,nan
5800,9.156486511230469,477.29506308585405,nan,nan,nan,nan
6000,9.143014907836914,493.2081889710389,nan,nan,nan,nan
6200,9.181914329528809,509.5736689278856,nan,nan,nan,nan
6400,9.18943977355957,525.9047948368825,nan,nan,nan,nan
6600,9.156002044677734,541.9726216811687,nan,nan,nan,nan
6800,9.115646362304688,557.9010749910958,nan,nan,nan,nan
7000,9.144210815429688,573.9441147190519,nan,nan,nan,nan
7200,9.13318920135498,590.0399427688681,nan,nan,nan,nan
7400,9.162092208862305,606.0014621498995,nan,nan,nan,nan
7600,9.134825706481934,621.988458184991,nan,nan,nan,nan
7800,9.127080917358398,638.0612342339009,nan,nan,nan,nan
8000,9.189478874206543,654.1622976688668,nan,nan,nan,nan
8200,9.116049766540527,670.299567616079,nan,nan,nan,nan
8400,9.14675521850586,686.4373909509741,nan,nan,nan,nan
8600,9.106901168823242,702.5439451099373,nan,nan,nan,nan
8800,9.11418342590332,718.5494456999004,nan,nan,nan,nan
9000,9.1620454788208,734.3292871122248,nan,nan,nan,nan
9200,9.116680145263672,750.5318103651516,nan,nan,nan,nan
9400,9.125457763671875,766.4695792258717,nan,nan,nan,nan
9600,9.118837356567383,782.1045463001356,nan,nan,nan,nan
9800,9.160789489746094,797.7874888209626,nan,nan,nan,nan
10000,9.123046875,813.7347165253013,nan,nan,nan,nan
10000,9.123046875,813.7616872335784,9.159543991088867,-8.126413345336914,1.4686453342437744,0.2086007297039032
