epoch,val_loss,elapsed,test_softmin,mean_pnl,std_pnl,fees_mean
200,9.232046127319336,24.68978933803737,nan,nan,nan,nan
400,9.166086196899414,49.1584248659201,nan,nan,nan,nan
600,9.175064086914062,74.54928787518293,nan,nan,nan,nan
800,9.154476165771484,99.61596457008272,nan,nan,nan,nan
1000,9.18735122680664,124.84023761609569,nan,nan,nan,nan
1200,9.152565002441406,150.08482412109151,nan,nan,nan,nan
1400,9.150554656982422,175.03427462512627,nan,nan,nan,nan
1600,9.150638580322266,199.89556706277654,nan,nan,nan,nan
1800,9.170052528381348,224.6956538418308,nan,nan,nan,nan
2000,9.1283597946167,249.68995974306017,nan,nan,nan,nan
2200,9.149255752563477,274.8735343301669,nan,nan,nan,nan
2400,9.157012939453125,299.95764356385916,nan,nan,nan,nan
2600,9.157489776611328,324.870587436948,nan,nan,nan,nan
2800,9.164143562316895,349.2529366919771,nan,nan,nan,nan
3000,9.165590286254883,373.9133122381754,nan,nan,nan,nan
3200,9.149888038635254,398.1761780390516,nan,nan,nan,nan
3400,9.15664005279541,422.7179281380959,nan,nan,nan,nan
3600,9.122520446777344,446.6595797659829,nan,nan,nan,nan
3800,9.133537292480469,470.99808353185654,nan,nan,nan,nan
4000,9.155620574951172,495.4203550480306,nan,nan,nan,nan
4200,9.138494491577148,519.7257950310595,nan,nan,nan,nan
4400,9.134632110595703,543.9414243330248,nan,nan,nan,nan
4600,9.126945495605469,568.2308096047491,nan,nan,nan,nan
4800,9.12012004852295,592.8116168179549,nan,nan,nan,nan
5000,9.121747970581055,617.276284378022,nan,nan,nan,nan
5200,9.108200073242188,642.1379059040919,nan,nan,nan,nan
5400,9.109435081481934,666.6049637459219,nan,nan,nan,nan
5600,9.113958358764648,691.2678881650791,nan,nan,nan,nan
5800,9.116924285888672,715.1857515540905,nan,nan,nan,nan
6000,9.105053901672363,739.6630529449321,nan,nan,nan,nan
6200,9.128473281860352,764.1876519159414,nan,nan,nan,nan
6400,9.160842895507812,788.5769097302109,nan,nan,nan,nan
6600,9.11561393737793,812.6124754790217,nan,nan,nan,nan
6800,9.147640228271484,836.9135448760353,nan,nan,nan,nan
7000,9.146575927734375,861.2873882357962,nan,nan,nan,nan
7200,9.134973526000977,885.7156696631573,nan,nan,nan,nan
7400,9.129892349243164,910.2793753477745,nan,nan,nan,nan
7600,9.10767650604248,934.7525690519251,nan,nan,nan,nan
7800,9.145793914794922,958.9037690851837,nan,nan,nan,nan
8000,9.126018524169922,982.9369377307594,nan,nan,nan,nan
8200,9.128850936889648,1007.2146451771259,nan,nan,nan,nan
8400,9.128463745117188,1031.4700258099474,nan,nan,nan,nan
8600,9.126747131347656,1055.527247664053,nan,nan,nan,nan
8800,9.161705017089844,1080.23999911407,nan,nan,nan,nan
9000,9.125407218933105,1105.1565870270133,nan,nan,nan,nan
9200,9.13308334350586,1129.9624497788027,nan,nan,nan,nan
9400,9.12032699584961,1154.551043478772,nan,nan,nan,nan
9600,9.13882827758789,1179.4207911211997,nan,nan,nan,nan
9800,9.113641738891602,1203.8805785449222,nan,nan,nan,nan
10000,9.164186477661133,1228.4657616950572,nan,nan,nan,nan
10000,9.164186477661133,1228.494494910352,9.254914283752441,-8.133089065551758,1.434557557106018,0.2138810008764267
