epoch,val_loss,elapsed
200,10.776180267333984,15.845204807817936
400,9.588879585266113,31.859119094908237
600,9.26612663269043,48.10502195218578
800,9.691587448120117,64.06083596590906
1000,9.245565414428711,79.89816028112546
1200,9.159520149230957,95.58474328089505
1400,9.1827392578125,110.7730823410675
1600,9.301961898803711,125.62015370186418
1800,9.034141540527344,140.1846573771909
2000,9.262943267822266,154.44212284311652
2200,9.08686637878418,168.79800096014515
2400,9.04648208618164,183.55136375082657
2600,9.165949821472168,198.52508645597845
2800,8.992798805236816,213.62961083604023
3000,9.058343887329102,228.8526717252098
3200,8.99623966217041,243.895094841253
3400,9.294614791870117,259.3992718611844
3600,9.026138305664062,274.62828747788444
3800,9.263297080993652,289.83711874717847
4000,8.989821434020996,305.094580525998
4200,8.965230941772461,320.4966710130684
4400,9.01998233795166,335.7956512388773
4600,9.411952018737793,351.3502353061922
4800,9.282886505126953,366.80579953501
5000,9.177652359008789,382.0647742319852
5200,9.012574195861816,397.363381808158
5400,9.049314498901367,412.6511122658849
5600,8.957595825195312,428.1651575062424
5800,9.053901672363281,443.3843855741434
6000,8.991447448730469,458.6332953912206
6200,8.975959777832031,473.95374760311097
6400,8.96181869506836,489.56303359987214
6600,8.959206581115723,505.2185847130604
6800,8.986397743225098,520.7891844082624
7000,8.970382690429688,536.3503771722317
7200,9.103103637695312,551.7290008361451
7400,9.40825080871582,566.9068996980786
7600,9.055343627929688,582.2980216061696
7800,8.98260498046875,597.7793519729748
8000,9.010234832763672,613.255010960158
8200,8.980244636535645,628.6704906099476
8400,8.983383178710938,643.9521114812233
8600,8.979705810546875,659.3835291480646
8800,9.115127563476562,674.7757375449874
9000,9.033191680908203,690.187940291129
9200,9.2894868850708,705.6850141352043
9400,8.971353530883789,721.0295936879702
9600,9.020870208740234,736.0621232939884
9800,9.052289962768555,751.3605250911787
10000,8.980392456054688,766.6193314078264
