epoch,val_loss,elapsed
200,9.17420768737793,25.411315871868283
400,9.152231216430664,50.99933993583545
600,9.137718200683594,76.6527113080956
800,9.120784759521484,102.29298432683572
1000,9.12283706665039,128.1278241709806
1200,9.111048698425293,153.68447848921642
1400,9.115251541137695,179.2353074378334
1600,9.101349830627441,205.0022511598654
1800,9.102959632873535,230.87322273105383
2000,9.10455322265625,256.84494362724945
2200,9.120933532714844,282.6706148502417
2400,9.123255729675293,308.4321589432657
2600,9.100573539733887,334.0704792048782
2800,9.11105728149414,360.1704438221641
3000,9.160669326782227,386.2404525591992
3200,9.117094039916992,412.5380800361745
3400,9.14451789855957,438.66601599613205
3600,9.113906860351562,464.4518980290741
3800,9.114562034606934,490.65311210090294
4000,9.116888999938965,516.4352542520501
4200,9.108168601989746,541.7849864889868
4400,9.159040451049805,567.6200397522189
4600,9.178054809570312,593.6003812318668
4800,9.137304306030273,619.5915537290275
5000,9.129058837890625,645.5933380848728
5200,9.151237487792969,671.6416537859477
5400,9.142640113830566,697.2176511050202
5600,9.14078140258789,723.1122833681293
5800,9.14158821105957,749.1581623838283
6000,9.120306015014648,775.2687506391667
6200,9.148627281188965,801.3181826290675
6400,9.14152717590332,827.4066334390081
6600,9.178621292114258,854.3224242022261
6800,9.143869400024414,880.1996269808151
7000,9.169764518737793,906.2062518862076
7200,9.14842414855957,932.4867683770135
7400,9.125566482543945,960.2624250780791
7600,9.139833450317383,986.3299861708656
7800,9.141656875610352,1012.3879847428761
8000,9.159448623657227,1038.2385254651308
8200,9.150382995605469,1064.4182622600347
8400,9.135819435119629,1090.6053531202488
8600,9.121471405029297,1117.0093289008364
8800,9.151363372802734,1143.150599713903
9000,9.13607406616211,1169.4279922712594
9200,9.12966537475586,1195.5595369138755
9400,9.153947830200195,1221.876235121861
9600,9.13646125793457,1248.2495002150536
9800,9.11585807800293,1274.3214034279808
10000,9.132041931152344,1300.532312499825
