epoch,val_loss,elapsed
200,9.177774429321289,54.36645812000097
400,9.167169570922852,106.03578069100149
600,9.167224884033203,157.07948838000084
800,9.170156478881836,210.08097140000064
1000,9.152755737304688,261.83916351800144
1200,9.143969535827637,312.5852351550002
1400,9.135616302490234,363.5926173780008
1600,9.128376960754395,415.79614955500074
1800,9.142765045166016,467.2847890390003
2000,9.127571105957031,519.2850187160002
2200,9.249698638916016,573.9509076250015
2400,9.163076400756836,627.2779801060005
2600,9.15683364868164,680.2780187330009
2800,9.12171745300293,731.7105443220007
3000,9.147024154663086,783.2268183980013
3200,9.138040542602539,835.3805235640011
3400,9.167997360229492,887.4009418650003
3600,9.144104957580566,940.0364744980016
3800,9.14187240600586,992.4532720140014
4000,9.130233764648438,1044.366941581
4200,9.13196849822998,1095.6457193550013
4400,9.096704483032227,1148.4936265160013
4600,9.137008666992188,1200.781871479001
4800,9.134384155273438,1255.8319215339998
5000,9.11839485168457,1311.923356419
5200,9.103785514831543,1364.172200809
5400,9.113658905029297,1416.2318680710014
5600,9.120356559753418,1467.5974145730015
5800,9.122537612915039,1518.972677107
6000,9.104129791259766,1570.8564342070003
6200,9.138664245605469,1622.8209901340015
6400,9.14846420288086,1674.8307921289997
6600,9.101253509521484,1726.9704350210013
6800,9.096864700317383,1778.8238559560014
7000,9.194038391113281,1831.1155953260004
7200,9.139211654663086,1883.722627172001
7400,9.127315521240234,1936.1223882169998
7600,9.144296646118164,1988.4801737270009
7800,9.126371383666992,2040.7074372440002
8000,9.150211334228516,2092.6284734010005
8200,9.135089874267578,2145.774472676001
8400,9.176385879516602,2197.533472016001
8600,9.190618515014648,2251.5468815020013
8800,9.157896041870117,2303.705164797
9000,9.117746353149414,2355.696514513
9200,9.114618301391602,2407.4987826670003
9400,9.139827728271484,2459.365592671
9600,9.12891960144043,2512.165179021
9800,9.150466918945312,2563.6127794270014
10000,9.139421463012695,2616.3420860980004
