epoch,val_loss,elapsed
200,29.13272476196289,45.225857450997864
400,13.973377227783203,86.63732782300212
600,21.812618255615234,127.27042490099848
800,16.656862258911133,170.93785553899943
1000,12.103553771972656,211.8138629860041
1200,12.619544982910156,252.0469021270037
1400,11.55295467376709,294.47990639899945
1600,10.38629150390625,335.5573541220001
1800,11.930774688720703,377.8843915539983
2000,10.939974784851074,419.53835011100455
2200,12.543249130249023,459.66243484100414
2400,10.220651626586914,500.1759209230004
2600,10.788921356201172,541.1831299070036
2800,12.64102554321289,583.0281880730035
3000,10.853022575378418,624.2944860210046
3200,10.207748413085938,667.3473568760019
3400,11.079666137695312,709.1171925630042
3600,10.314288139343262,751.0766927860022
3800,11.45831298828125,793.5516227500048
4000,10.987272262573242,835.8616985269982
4200,10.885560035705566,887.9352373170041
4400,10.339540481567383,934.5054903010023
4600,10.396257400512695,978.6436394150005
4800,10.20738410949707,1022.8017601469983
5000,10.48373031616211,1065.0288522190021
5200,11.819803237915039,1106.534182235002
5400,10.273509979248047,1148.0404394020006
5600,10.895931243896484,1189.5126428790027
5800,10.528685569763184,1231.8997039500027
6000,10.213964462280273,1272.4307574010018
6200,12.211233139038086,1313.2772400559988
6400,11.17379379272461,1354.1629721900026
6600,10.210052490234375,1395.498595793004
6800,11.574913024902344,1436.313026926
7000,10.170581817626953,1478.7669239020033
7200,10.17177963256836,1519.047891731003
7400,10.16306209564209,1559.8050471149982
7600,12.000282287597656,1601.5909448890015
7800,10.16893482208252,1644.3547177760047
8000,10.971817016601562,1684.2550989180017
8200,11.447895050048828,1724.1944604419987
8400,10.978279113769531,1764.167526156998
8600,10.400869369506836,1804.1502740840006
8800,13.695759773254395,1844.1919144319982
9000,11.122650146484375,1883.9505070410014
9200,10.297813415527344,1923.809944931003
9400,10.184219360351562,1963.4043855990021
9600,10.142804145812988,2003.5356374300027
9800,10.119178771972656,2043.393587216
10000,10.192447662353516,2083.5423844539982
