epoch,val_loss,elapsed
200,18.108949661254883,15.325637241825461
400,10.784273147583008,30.66219661105424
600,9.78387451171875,45.99706866405904
800,9.723325729370117,61.38424758100882
1000,9.834226608276367,76.73908593412489
1200,9.45103931427002,92.1154584120959
1400,9.758344650268555,107.34267925284803
1600,9.41869068145752,122.59465468395501
1800,9.468794822692871,138.1545377811417
2000,9.536731719970703,153.53533587092534
2200,9.353657722473145,168.85860830778256
2400,9.283077239990234,184.21976986713707
2600,9.331201553344727,199.57179778488353
2800,9.325653076171875,214.91987981181592
3000,9.286205291748047,230.34527312079445
3200,9.309518814086914,245.78886530408636
3400,9.635676383972168,261.063817627728
3600,9.318333625793457,276.5166468019597
3800,9.353978157043457,291.7336463839747
4000,9.234041213989258,306.9890160677023
4200,9.204225540161133,322.4134885589592
4400,9.27575397491455,337.9499817327596
4600,9.406670570373535,353.4493165430613
4800,9.390206336975098,369.02446638885885
5000,9.447412490844727,384.52605197392404
5200,9.251945495605469,399.94821678008884
5400,9.272042274475098,415.4199495660141
5600,9.210575103759766,430.84357692906633
5800,9.424076080322266,446.1738123111427
6000,9.233549118041992,461.5272655459121
6200,9.264245986938477,476.9417310478166
6400,9.295784950256348,492.448099502828
6600,9.446905136108398,507.7727004070766
6800,9.20145034790039,523.0867509618402
7000,9.214019775390625,538.4971479717642
7200,9.26628303527832,553.8872879827395
7400,9.585586547851562,569.2445908910595
7600,9.347528457641602,584.6228480157442
7800,9.236724853515625,599.8438465087675
8000,9.214435577392578,615.2929545911029
8200,9.280652046203613,630.6517668250017
8400,9.228918075561523,646.0751343090087
8600,9.189064025878906,661.4798154598102
8800,9.341653823852539,676.7689507259056
9000,9.276782989501953,692.1968856998719
9200,9.43671989440918,707.6093573058024
9400,9.193833351135254,723.0332831181586
9600,9.42666244506836,738.355028368067
9800,9.254096984863281,753.7908009458333
10000,9.340527534484863,769.195212658029
