epoch,val_loss,elapsed
200,8.973511695861816,17.726920295972377
400,9.014060974121094,35.45179466530681
600,8.911890029907227,53.052663586102426
800,8.947471618652344,70.49923978932202
1000,8.941852569580078,88.01908707432449
1200,8.927006721496582,105.59826277894899
1400,8.909862518310547,123.07637206837535
1600,8.957305908203125,140.67646300094202
1800,8.947738647460938,158.13760716514662
2000,8.921770095825195,175.90407567005605
2200,8.949034690856934,193.4098819331266
2400,9.028470993041992,211.00745036127046
2600,8.985912322998047,228.63253601221368
2800,8.979507446289062,246.1968638272956
3000,8.914158821105957,263.8062496613711
3200,8.912712097167969,281.5433960352093
3400,8.964179039001465,299.1997772133909
3600,8.97175121307373,316.8483051280491
3800,8.931488990783691,334.6547976019792
4000,8.911421775817871,352.3362432792783
4200,8.919628143310547,369.88281829003245
4400,8.949251174926758,387.71752470731735
4600,8.908537864685059,405.26485668634996
4800,8.949694633483887,422.77810538420454
5000,8.922731399536133,440.3867331990041
5200,8.888483047485352,457.93617678433657
5400,8.90562915802002,475.4591116732918
5600,8.886449813842773,493.06322850706056
5800,8.921998977661133,510.6105697462335
6000,8.909086227416992,528.5931067042984
6200,9.01483154296875,546.2572245360352
6400,8.901917457580566,564.0411985162646
6600,8.951016426086426,581.8911485522985
6800,8.919862747192383,599.64206084935
7000,8.954207420349121,617.3747932021506
7200,8.906222343444824,635.1002064202912
7400,8.911272048950195,652.8106044493616
7600,8.942697525024414,670.4549513221718
7800,8.937780380249023,688.0325099499896
8000,8.963549613952637,705.6572168520652
8200,8.916484832763672,723.3977707000449
8400,8.89341926574707,741.2149167619646
8600,8.897830963134766,758.9392419829965
8800,8.937000274658203,776.5426219492219
9000,9.01101303100586,794.0963753149845
9200,8.943517684936523,811.7553140181117
9400,8.938129425048828,829.4476411431096
9600,8.935707092285156,847.1170818652026
9800,8.958545684814453,864.7884178529494
10000,8.946504592895508,882.5787809100002
