epoch,val_loss,elapsed
200,9.160325050354004,42.81522424146533
400,9.151904106140137,85.4443539204076
600,9.12548828125,128.32037322968245
800,9.127043724060059,170.87922419141978
1000,9.112089157104492,213.56721573136747
1200,9.1168212890625,256.2542847339064
1400,9.12042236328125,299.53137054108083
1600,9.128355026245117,342.0032788589597
1800,9.124231338500977,384.6095665441826
2000,9.119823455810547,427.06273410934955
2200,9.141071319580078,469.8200980499387
2400,9.107827186584473,511.5533659448847
2600,9.123321533203125,554.0506972018629
2800,9.12003231048584,597.0591273522004
3000,9.10563850402832,640.0716822147369
3200,9.109216690063477,682.5583722023293
3400,9.11639404296875,725.0348607711494
3600,9.112676620483398,768.1163306636736
3800,9.104665756225586,811.841133412905
4000,9.104941368103027,854.7242860179394
4200,9.105195999145508,897.1394146811217
4400,9.116432189941406,939.7879480505362
4600,9.099641799926758,982.3015552144498
4800,9.118677139282227,1025.2869252916425
5000,9.105539321899414,1067.943312135525
5200,9.100391387939453,1110.1616546576843
5400,9.106142044067383,1152.6317478893325
5600,9.121084213256836,1195.5958291999996
5800,9.146232604980469,1238.8067021807656
6000,9.10163688659668,1281.731164202094
6200,9.118553161621094,1324.8498209984973
6400,9.10838508605957,1368.3839139044285
6600,9.104598045349121,1410.8460001423955
6800,9.105725288391113,1453.787705638446
7000,9.11698055267334,1496.6539360973984
7200,9.114208221435547,1539.6983426148072
7400,9.096721649169922,1582.4983644783497
7600,9.122408866882324,1625.155341331847
7800,9.113568305969238,1668.2058133864775
8000,9.138883590698242,1711.176875013858
8200,9.135550498962402,1754.439429548569
8400,9.105142593383789,1797.4630015287548
8600,9.104963302612305,1840.125349980779
8800,9.115394592285156,1883.328947977163
9000,9.137657165527344,1926.0957074966282
9200,9.107605934143066,1968.513772264123
9400,9.125242233276367,2011.0984435435385
9600,9.104780197143555,2054.6374373091385
9800,9.120052337646484,2097.6102038314566
10000,9.109611511230469,2140.529275983572
