epoch,val_loss,elapsed
200,10.321975708007812,14.784598669037223
400,10.309632301330566,30.281431223265827
600,10.983068466186523,45.92244077613577
800,10.402448654174805,60.69420656003058
1000,10.092153549194336,75.56608193134889
1200,9.79177474975586,90.6264190999791
1400,10.492513656616211,105.37563878018409
1600,9.887167930603027,120.39497606316581
1800,10.820831298828125,135.88038861006498
2000,9.92617416381836,153.44577318336815
2200,11.441807746887207,168.96028930228204
2400,10.620771408081055,183.4951914260164
2600,11.438591003417969,198.08678803499788
2800,10.018009185791016,212.80605379631743
3000,11.306507110595703,228.1020506573841
3200,10.525548934936523,243.3060429962352
3400,10.843680381774902,258.7864932543598
3600,9.887964248657227,277.3242105161771
3800,9.83680534362793,292.53540123905987
4000,9.897622108459473,307.83011182397604
4200,9.926271438598633,322.6990139312111
4400,10.023490905761719,337.49406875809655
4600,10.340692520141602,352.1469616834074
4800,9.886480331420898,366.7800847780891
5000,9.964330673217773,381.43515476817265
5200,9.643973350524902,396.0461138179526
5400,9.772210121154785,410.25306087732315
5600,9.790473937988281,423.69911188818514
5800,9.818147659301758,437.2672678013332
6000,9.958486557006836,451.3525657360442
6200,9.62550163269043,465.50983157614246
6400,11.053276062011719,479.8191377869807
6600,9.853336334228516,494.29159091832116
6800,12.322732925415039,508.8407007432543
7000,9.835737228393555,525.5899122101255
7200,9.60474967956543,540.1633339063264
7400,9.728569030761719,555.7862410550006
7600,9.603306770324707,570.7856518281624
7800,10.72270679473877,586.2222964554094
8000,9.613243103027344,601.6420862753876
8200,9.70536994934082,616.0332850012928
8400,9.69398307800293,630.407503801398
8600,10.354429244995117,644.611290986184
8800,9.676130294799805,658.8748504100367
9000,9.810482025146484,674.4933372782543
9200,9.69244384765625,690.3440795349889
9400,9.563279151916504,706.0483255502768
9600,9.914243698120117,721.8111075749621
9800,9.55787181854248,737.709847306367
10000,9.722214698791504,754.0136073650792
